,Title,Lyrics
47,Nie zaufam nigdy już ,"To chłodny był maj, pisałaś, że ""tak""
Że wszystko mi dasz na pewno (uo, uo uo uo)
Twój list pachniał Fa i czułem się jak 
Bym wygrał Va Banque lub Randkę w Ciemno
W skarbonce deutsche mark
Chyba zrozumie brat, sam by zaliczyć chciał
W głowie mej szum, a w Pewexie tłum
Wybieram, płacę i chuj

Polonezem wiózł mnie brat ósemką w Twe ramiona
I z Pewexu 7up Ci chłodziłem po postojach

Miałaś dać, kurwa mać
bo wypiłaś
miałaś dać, kurwa mać
a zdradziłaś


Nie zaufam nigdy już, będę walił konia, 
nigdy już, to trzydzieści lat już ponad
(Hu, huuhuuu) nigdy już, nigdy już...


To chłodny był maj, wąs, sofix i skaj
Od brata Old Spice na szczęście
Powiedziałem żart, Ty rzekłaś ""ha-ha""
Dałem bratu więc znak oczami ""papa""
Pod bluzeczką ręka szuka szczęścia, lecz
Nagle lep na ryja, Jezus Maryja, eh
Szczeka na mnie pies 

Polonezem wiózł mnie brat do Moniek na zszywanie
Nogą tylko się zajęli, choć serce mam złamane

Miałaś dać, kurwa mać
W nodze blizna
Siedem szwów, w sercu ból
I wścieklizna


Nie zaufam nigdy już, będę walił konia, 
nigdy już, to trzydzieści lat już ponad
(Hu, huuhuuu) nigdy już, nigdy już...


Kiedy trzymam go w dłoni 
I choć mnie serce boli
Lepiej rękę wprawić w ruch
Niż zastrzyki dostać w brzuch


Nie zaufam nigdy już, będę walił konia, 
nigdy już, to trzydzieści lat już ponad
(Hu, huuhuuu) nigdy już, nigdy już..."
48,Nigdy nie wierz mu... ,"Znaczek rezerwy dawno już mignął
W zamiarze miałem kupić paliwo
Więc zajeżdżamy pod dystrybutor
Lejemy ON Eco Fuel Motor

Weszliśmy tylko do sklepu kupić fajki i piwo
Ni to z dupy ni spod ziemi wylazł śniady akwizytor
Kapuczino tankuje a ten dupę mu truje
Noże jakieś prezentuje - czy on łeb zmienił z chujem?!

Nigdy nie wiesz mu, ten towar nie
Jest wart 70 złotych
Kapu-Kapuczino te noże nie
Nadają na prezent się
Targuj targuj się, 5 dych to grzech
Nawet trzy to o wiele za dużo
Wyrolował cię biznesmen z Rumunii,
A te noże nie są z Szwajcarii

Kebab turecki na starym mieście
Mieszane mięso i ser w grubym cieście 
Bukareszt-nuta bajkę przerywa
Trochę mnie wkurwia, bo nieźle przygrywa

Fagot, daj spokój, ten chłopczyk wcale nie gra dużo lepiej
Zostaw to krzesło, po co w portfelu grzebiesz?
Pożycz 2 złote, dam mu może przestanie
Zara, gdzie pormonetka? Już zniknęła w bramie

Nie denerwuj się w pormonetce
Było max 17 złotych
Ten chłopiec wcale nie warty jest
Artykułu 158
Zastanawiam się czy powiedzieć że
Nie ma też kluczyków od żuka
Zgubiłem je godzinę wstecz
Ale zwalę na cygana chłopczyka

Cygańska wróżba warta chuj cały
Ja mowię: Gdzie! Ale młody podjarany
I już do wróżki łapę wyciąga
Ta niby wróży i na kasę naciąga

Fagot, zobacz! Już wkrótce się zakocham i wojo
Mnie ominie i jeszcze widzi dom i samochód
Tylko po co za każdą wizję płacisz PLNy
To jest lepsze niż automat w Las Vegas 24

Nigdy nie wierz jej, ta wróżba nie
Była warta 70 złoty
Jakie wojo? Przecież w Polsce nie
Biorą do woja po szkole
Trzeba było przepić pieniądze te
Albo zgubić to mniejsza szkoda
Mogłeś też tą kasę oddać mnie
To bym wydał przy drodze na kurwę"
49,Ooooo kończy się już noc ,"Oooo ooooo!
Oooo ooooo
 O ooo oo oo! (2x)

Ooooo kończy się już noc
ja mam w dupie to!
Ooooo jutro będzie kac
ale jebać to!

Jestem zwykłym chłopem
lubię wypić piwo
lubię też wódeczkę
i kocham dziewczynki
Wychodzę na parkiet
i densem świruję
łapię przypadkiem
za cycki, za dupę!

Najebany na parkiecie, kręcę się
już ze 4 w ryj mi dały,
próbuję dalej.
Czy w tej trzodzie na parkiecie
dzisiaj znajdę cię?
I na tyłach,
dyskoteki...

Oooo kończy się już noc
ja mam w dupie to!
Oooo jutro będzie kac
ale jebać to!

W nocy szef napisał
jutro bądź na ósmą
czy go pojebało?
Sporo żem już chlusnął.
Na balkonie z chłopakami
Zerujemy litra żyta,
potem niewiele pamiętam,
aż tu nagle świt nas wita

Najebany na balkonie
mordę drę,
raz straż miejska upomniała,
drę dalej,
policja uspokaja
a ja olałem to,
i na tyłach,
radiowozu...

Oooo kończy się już noc
ja mam w dupie to!
Oooo jutro będzie kac
ale jebać to!

Przysięgam od jutra!
(od jutra...)
Nie będę pił!
(Będę pił...)
Wiec skoro to ostatni raz.
(Ostatni...)
To dzisiaj... walę w opór!!!

Oooo kończy się już noc
ja mam w dupie to!
Oooo jutro będzie kac
ale jebać to! (2x)

Oooo oooo oooo!
Oooo oooo oooo!"
50,Pakistański Chłopiec ,"Oto historia o miłości nieszczęśliwej
O szukaniu swej połówki i wypadku z bronią
O kacu o poranku, że człowieka trafia szlag
O pakistańskim chłopcu, a stało się to tak:

Nie ma tu Wi-Fi, tylko Radio Maryja
Ja się z bólu zwijam krzycząc: „Baśka, come back”
Mam kilo C4 i w pas se to owijam
Straszna z Ciebie świnia, to wszystko Twoja wina, tak
Przeglądam nasze zdjęcia ze ślubu
A w oku mym kręci się zielona łezka
Chciałbym znowu z Tobą zrobić łubudubudubu
Niech ktoś mi powie, gdzie ona mieszka


K do O, O do C, C do H, H do A
A do M, ko-ko-ko-kocham Cię
Ba-ba-ba-ba-ba-baśka ko-ko-ko-kocham Cię
K do O, O do C, C do H, H do A
A do M, ko-ko-ko-kocham Cię
Ba-ba-ba-ba-ba-baśka ko-ko-ko-kocham Cię


Figo, do cholery, daj żreć Borysowi
Ujada od godziny i nie daje mi spać
Jeść mu już dawałem, a on dalej szczeka
Ktoś łazi za płotem, zaczynam się bać
Figo zamknij drzwi - jak komornik to mnie nie ma
Jakby pytał o mnie to ukrywam się w Anglii
Nie, to nie komornik, raczej jakiś Czesiek 
W spódnicy i na wrotkach podjeżdża do furtki


K do U, U do R, R do W, W do A
Kurwa mać, ku-ku-ku-kurwa mać
Żaden obcy nie będzie tu stać
K do U, U do R, R do W, W do A
Kurwa mać, ku-ku-ku-kurwa mać
Żaden obcy nie będzie tu stać


Stoję w swych sandałach, w kałuży cały mokry
Przycisk nie chce działać - niech to keszke meszke bleh
I nagle zza stodoły wychodzą święte krowy
I se przypomniałem, że sprzedałem wszystkie kozy
Baśka, dlaczego ode mnie uciekłaś?
Abdul tak bardzo przecież kocha Cię
Od czterech dni na wrotkach się po Szczytnie szwędam
Jak Cię nie znajdę to wysadzę się


K do O, O do C, C do H, H do A
A do M, ko-ko-ko-kocham Cię
Ba-ba-ba-ba-ba-baśka ko-ko-ko-kocham Cię
K do O, O do C, C do H, H do A
A do M, ko-ko-ko-kocham Cię
Ba-ba-ba-ba-ba-baśka ko-ko-ko-kocham Cię


Figo dlaczego on wciąż krzyczy o Szczytnie?
Czy ja o czymś nie wiem, niech mnie ktoś uszczypnie
Fagot nie panikuj, ciągle jesteśmy w Buczku
Ten wariat chyba ma na muniu kuku
Dosyć uprzejmości - przynieś strzelbę po dziadku
Fagot chyba nie chcesz… Oczywiście, że chcę
Daj mi tylko wcześniej zadzwonić po karetkę
Nie wiadomo nigdy, czy nie postrzelisz mnie


O do J, J do E, E do Z, Z do U
O Jezus Maryja jak go boli szyja
Zamiast wariata postrzeliłeś brata
O do J, J do E, E do Z, Z do U
O Jezus Maryja jak go boli szyja
Zamiast wariata postrzeliłeś brata

Najlepsze solo na Ziemi..."
51,Pastorałka ,"Hoł, hoł, hoł! Pierwsza gwiazdka na niebie
Stoły stoją zastawione, a karp zdycha w zlewie
Dzyn, dzyn, dzyn! Polej w szklaneczki żyto
Co to za wigilia, żeby na niej nie pito
Lulilaj, drżyjcie monopolowe
O północy naród przyjdzie wypić Boże zdrowie

GLOOOORIA, GLOOOORIA, GLOOOORIA in EXELSIS DEO!

24 grudnia - każdy wie co to znaczy
Butle krążą po zakładzie - zgadza się - śledzik w pracy
Kierownik zmiany z łokcia flakon odbija
Dyscypliny nie utrzyma - w końcu dzisiaj wigilia
Pan dyrektor w gabinecie z sekretarką świruje
Telefon do żony: będę trochę później
Magia świąt zadziałała, zaczynają się harce
Edek Zdybel na tokarce połamał se palce

Hoł, hoł, hoł! Pierwsza gwiazdka na niebie
Stoły stoją zastawione, a karp zdycha w zlewie
Dzyn, dzyn, dzyn! Polej w szklaneczki żyto
Co to za wigilia, żeby na niej nie pito
Lulilaj, drżyjcie monopolowe
O północy naród przyjdzie wypić Boże zdrowie

GLOOOORIA, GLOOOORIA, GLOOOORIA in EXELSIS DEO!

Wystrojeni jak na pogrzeb pakujemy się w Nubirę
Wigilia u teściów - trudno, raz się żyje
Zapach ryby i kapusty od progu uderza
Szkoda że już nie ma Polaka papieża
Babcia ruga wnuka za to, że ten pogryzł opłatek
Ja zezuję na pół litra i oblizuję japę
Piasek w telewizji śpiewa Lulajże Jezuniu
Teściu zrobił się i kima - lulajże tatuniu

Hoł, hoł, hoł! Pierwsza gwiazdka na niebie
Stoły stoją zastawione, a karp zdycha w zlewie
Dzyn, dzyn, dzyn! Polej w szklaneczki żyto
Co to za wigilia, żeby na niej nie pito
Lulilaj, drżyjcie monopolowe
O północy naród przyjdzie wypić Boże zdrowie

GLOOOORIA, GLOOOORIA, GLOOOORIA in EXELSIS DEO!

Ludzi w opór pod kościołem, każdy flaszka w ręce
Za piętnaście dwunasta - witamy na pasterce
Edek Zdybel zdrową ręką odpala racę
Po pijaku go poniosło - w ""suce"" liczy palce
Ksiądz się chwieje na ambonie, bo Król Polski się narodził
Symboliczne trzy ćwiartki - niech nam długo rządzi
Już pasterka się skończyła, wszyscy wracają na bani
Spokojnie kochani - jeszcze dwa dni bani!

Hoł, hoł, hoł! Pierwsza gwiazdka na niebie
Stoły stoją zastawione, a karp zdycha w zlewie
Dzyn, dzyn, dzyn! Polej w szklaneczki żyto
Co to za wigilia, żeby na niej nie pito
Lulilaj, drżyjcie monopolowe
O północy naród przyjdzie wypić Boże zdrowie"
52,Piękna Dziewczyno ,"Piękna dziewczyno, przynieś mi piwo
I otwieracz, bo mam zapalacz z tą latareczką
I nie zapomnij o papieroskach
Przez ten zapalar nie starczyło mi na race
I się nie przejmuj jak masz cieniasy
Grube palę tylko przy kumplach
Tak przy okazji zamów też pizzę
Bo po dymaniu zawsze mam apetyt

Piękna dziewczyno!

Byłbym zapomniał: to jest rozporek
Za tym suwaczkiem mieszka krasnoludek
Gdy go pogłaszczesz jak lampę dżina
On może spełnić Twoje trzy marzenia
A jak mi powiesz: ""w dupę nie biorę""
To nie bądź głupia - nawet pedały to robią
Nie będę gorszy!
A nie, przepraszam... trochę się zagalopowałem!

Piękna dziewczyno!

Spełnię Twoje trzy życzenia!
Buzia, dupa i to trzecie"
53,Pioseneczka o woreczku mosznowym ,"A kiedy samotność doskwiera, 
Wyciągam woreczek mosznowy
Gadamy jak kumple z wojska.
Śpiewamy przy wódce do rana.

A kiedy na głowę pada,
Naciągam woreczek na łeb.
A kiedy głód mi dokucza,
pakuję woreczek do ryja.

To mój ulubiony refren.

A kiedy smutno mi czasem, 
Maluję na woreczku buzię.
Woreczek zna super żarty
O Niemcu, Polaku i Rusku.

Taką modulację zastosowałem tutaj.

Stary druh - ja i wór."
54,Piosenka dla Kapuczino ,"To mój Kapuczino
Wiozłem go dzisiaj z Krakowa
Normalnie     ?
Ale dzisiaj zostałem do tego zmuszony
?"
55,Pisarz miłości ,"Tańcz!
Ta-a-a-a-ańcz!

""Pisarz miłości"" mówią mi, bo magiczny długopis w rozporku noszę
Nim wypisuję bladym tuszem komunikaty w notesie Twym
Kiedy byłem mały to matka mówiła mi 'Michaś, nie idź tam""
Lecz ja na moim kutrze sam sobie sterem, wędkarzem i rybą

Świruj świnio, tańcz, świruj jak pojebana
Pójdziemy do WC jak już będziesz pijana
Świruj świnio, tańcz, to Tequila Sunrise
Napiszę ""tu byłem"" magicznym długopisem
Świruj świnio, tańcz!
Świruj świnio, tańcz!
Świruj świnio, tańcz, ja nie bardzo potrafię
A Tequila Sunrise wykrzywia mi japę

""Pisarz miłości"" uwierz mi, więc zapraszam do mojej czytelni
Czysty zeszycik przed sobą widzę, sama skuwka ściągnęła się
Ja gumy nie noszę - to są fiuta kalosze, więc nie zdziw się jak pobiegnę boso
Z długopisikiem podpiszę się atramentem sympatycznym

Świruj świnio, tańcz, świruj jak pojebana
Pójdziemy do WC jak już będziesz pijana
Świruj świnio, tańcz, to Tequila Sunrise
Napiszę ""tu byłem"" magicznym długopisem
Świruj świnio, tańcz!
Świruj świnio, tańcz!
Świruj świnio, tańcz, ja nie bardzo potrafię
A Tequila Sunrise wykrzywia mi japę

""Pisarz miłości"" - co za wstyd, od drinów długopis nie chciał się rozpisać
Choć go strzepnąłem on ani drgnie, tusz nie ozdobi pocztówki tej
Kiedy wracam na tarczy to matka od progu ""chuchnij"" mówi mi
Od takiej zjeby przetrzeźwiałby nawet Kwaśniewski
Zamykam się w pokoju, spisuję wspomnienia w notatniku swym
Może to i lepiej, w pornoskach są ładniejsze dziewczynki

Świruj świnio, tańcz, świruj jak pojebana
Pójdziemy do WC jak już będziesz pijana
Świruj świnio, tańcz, to Tequila Sunrise
Napiszę ""tu byłem"" magicznym długopisem
Świruj świnio, tańcz!
Świruj świnio, tańcz!
Świruj świnio, tańcz, ja nie bardzo potrafię
A Tequila Sunrise wykrzywia mi japę

Tańcz!

Świruj świnio, tańcz, świruj jak pojebana
Pójdziemy do WC jak już będziesz pijana
Świruj świnio, tańcz, to Tequila Sunrise
Napiszę ""tu byłem"" magicznym długopisem
Świruj świnio, tańcz!
Świruj świnio, tańcz!
Świruj świnio, tańcz, ja nie bardzo potrafię
A Tequila Sunrise wykrzywia mi japę


******************************************************************
Fagot: Co jest?
Figo: Zawahał się przy 15 zł. Boję się, że o dowód zapyta
Fagot: Eeee, jak już leje, to nie będzie pytał
Kosmita: Odbija zawór?
Fagot: Co ma nie odbijać, pewnie że odbija
Kosmita: Coś ciężko idzie, aż się pasek na pompie grzeje. Wbite w dowód LPG?"
56,Podobno nigdy tego nie robiła ,"Podobno, podobno nigdy tego nie robiła
A w łóżku zasuwa jak maszyna
Podobno, podobno nigdy tego nie robiła
A w łóżku jak Opel!


Na dyskotece dziewcząt miliony
Każdej miła jest pała
Lecz to nie dla mnie, nie takiej żony
Chciałbym, co z nikim nie spała

W końcu zwątpiłem, więc trochę wypiłem
W kącie błysnęły pingle
""Dzień dobry, aniele. Jak Ci na imię?""
""Przepraszam, jak Ci na imię?""

Potem jak z płatka - jedna, druga, trzecia randka
Na piątej buzi dała, w końcu upadł na kolana
Oświadczyny, sala rezerwowana
I w noc poślubną dopiero z nim spała


Podobno, podobno nigdy tego nie robiła
A w łóżku zasuwa jak maszyna
Podobno, podobno nigdy tego nie robiła
A w łóżku jak Opel!


W nocy się cieszyłem
Rano zaniepokoiłem
Sprawę przemyślałem
I się wystraszyłem

Skoro mówi, że z nikim nie spała
To skąd to wszystko, do cholery, umiała?
Takie rzeczy z przedmiotami wyprawiała
A nawet pod koniec palec w dupę mi wkładała

I słuszne miał obawy, takie są wszystkie baby
Gdy spytasz z iloma spała, mnóż przez dziesięć - tylu miała
Co zrobisz, jak nic nie zrobisz, takie koleje losu
Bo przecież z dwojga złego, lepsza baba od pornosów


Podobno, podobno nigdy tego nie robiła
A w łóżku zasuwa jak maszyna
Podobno, podobno nigdy tego nie robiła
A w łóżku jak Opel!

O Jezu, czym sobie na to zasłużyłem?
Przecież poznaliśmy się sześć miesięcy temu
A ta latawica już urodziła

Podobno, podobno nigdy tego nie robiła
A w łóżku zasuwa jak maszyna
Podobno, podobno nigdy tego nie robiła
A w łóżku jak Opel! (x2)"
57,Polej Gruby Wódy ,"W robocie w piątek gruby rzucił dziś ""idziemy pić!""
50 złotych ściepy w kasku - ""młody w przerwie idź!""
3/4 poszło przed fajrantem, młody zatacza się
Kierownik zmiany widzi to - jednego w piciu mniej

Polej gruby wódy, nie przeleje się
Przecież jutro możesz leżeć cały dzień
Polej Gruby wódy, młody ma już dość
Jak dojdzie do domu? Odstawimy go
Odstawimy go, odstawimy go


Wódeczki moc jak olej napędowy
Zapnij pas i jabadabadabadaaaa!
Wódeczki smak słodki jak usta Twe
Pocałuj mnie, do dna, w mordęęę!


W bloku młodego wściekła matka wciągnęła za drzwi
I wtedy rudy się przekonał: ""dobra, będę pił""
Kadeta zaparkował, młody będzie pilnował
Ze szczęścia flaszka poszła w ruch - zostało tylko dwóch

Polej gruby wódy, nie przeleje się
Przecież jutro możesz leżeć cały dzień
Polej gruby wódy, rudy pije też
Kiedy będzie jechał? Jak wyśpimy się
jak wyśpimy się, jak wyśpimy się


Wódeczki moc jak olej napędowy
Zapnij pas i jabadabadabadaaaa!
Wódeczki smak słodki jak usta Twe
Pocałuj mnie, do dna, w mordęęę!


Po kilku barach dosyć tego, idziemy do grubego
Gruby niechętnie zgodził się, bo matka śpi u niego
Siedliśmy w kuchni po cichutku, gruby przymknął drzwi
Uniosłem zdrowie, gruby! Gruby? A gruby śpi

Polej gruby wódy, gruby smacznie śpi
A matka grubego zagląda przez drzwi
""Dobry wieczór Pani"" - ""raczej dzień dobry""
No to ja się zbieram, wracam do żony
Wracam do żony, wracam do żony


Wódeczki moc jak olej napędowy
Zapnij pas i jabadabadabadaaaa!
Wódeczki smak słodki jak usta Twe
Pocałuj mnie, do dna, w mordęęę!!


Wychodzę z klatki, piąta rano, wali słońce w pysk
Włączam telefon, ożesz w mordę - w domu będzie ryk
Pół godziny w tą, czy pół godziny w tę
Monopolowy skusił mnie - zajebałem się!

jabadaba, jabadaba, jabadaba
jabadaba, jabadaba, jabadaba
jabadaba, jabadaba, jabadaba
jabadaba, jabadaba, jabadaba, jabadaba, jabadaba, jabadaba doooooo!"
58,Polska ,"Mówią o nas ""wąsate buraki""
W skarpetach i klapkach, w oksach na czapkach
Ale z zazdrości ludzie wszystko powiedzą
Spójrz na babę rosyjską, skumaj krowę niemiecką
Tak też po prawdzie to w skarpetach wygodniej
Piach w palce nie włazi, no i w stopy nie chłodniej
Gdybym miał wybierać jeszcze raz
To chuj mi w dupę, ale kocham ten kraj!


Od Bałtyku, aż do Tatr
Dostojne chłopaki, kurwa mać!
Od Odry, aż do Buga
Świnie, kebab no i wóda!

Schabowy, mazurek, żurek, kiszony ogórek
Wódka i flaki, skarpety i klapki
Ci co narzekają, niech z Polski spierdalają
A my łójmy do rana, Polsko kochana


Nic się nie stało, Polsko nic się nie stało
Wszyscy mordy piłują i dalej kibicują
Niby w piłkę nie umiemy grać
A w ręczną i w siatę to mało, kurwa mać?
Co prawda do autek można przyjebać się
Ale co Polonez był w Top Gear'ze to nasze
Może i Polak mądry jest po szkodzie
Dlatego tyle mądrości jest w tym narodzie!


Od Bałtyku, aż do Tatr
Dostojne chłopaki, kurwa mać!
Od Rzeszowa do Szczecina
Nie uświadczysz Pendolina!

Schabowy, mazurek, żurek, kiszony ogórek
Wódka i flaki, skarpety i klapki
Ci co narzekają, niech z Polski spierdalają
A my łójmy do rana, Polsko kochana

Schabowy, mazurek, żurek, kiszony ogórek
Wódka i flaki, skarpety i klapki
Ci co narzekają, niech z Polski spierdalają
A my łójmy do rana, Polsko kochana


Schabowy, mazurek, żurek, kiszony ogórek
Wódka i flaki, skarpety i klapki
Ci co narzekają, niech z Polski spierdalają
A my łójmy do rana, Polsko kochana"
59,Pościelówa ,"Wersalkę pieści światło świec zakupionych w Ikei - zapach jabłko i cynamon
(I cynamon)
Były w promocji
Czego sie napijesz Mała? Ostrzegam, mam tylko Żubrówkę - walimy czystą, nie mam soków
(Nie mam soków)
W Biedrze była tylko aronia

Walnij drinka - pójdzie łatwiej
Wyluzuj sie Mała
Zamknij oczy, poczuj zapach
Czarnego adidasa 

Do ucha szepczę Ci sprośne rzeczy, Ty wargę przygryzasz, ja pocę się - nie wstydź sie
(Nie wstydź sie)
Ręką łapię biodra, drugą łapię pierś, usta się spotykają - języki mówią 'cześć'
(Języki mówią 'cześć')
Mmua...muah

Z sukienką poszło łatwo - teraz stanik
Co jest? Chyba nie działa
Kurwa jak rozpina się ten mechanizm?
Dobra, zostań w

Teraz jestem w Tobie i bliżej być nie mogę
Chociaż czekaj, spróbuję...wciągnę brzuch - a nie, nie mogę
Teraz patrzysz w oczy me i boisz się - i słusznie
Bo pięć minut minęło, ja dłużej nie wytrzymam...wybacz mi - dochodzę
Dziękuję...papierosek

Teraz jestem w Tobie i bliżej być nie mogę
Chociaż czekaj, spróbuję...wciągnę brzuch - a nie, nie mogę
Teraz patrzysz w oczy me i boisz się - i słusznie
Bo pięć minut minęło, ja dłużej nie wytrzymam...wybacz mi - dochodzę
Papierosek"
60,Punkt bez powrotu ,"U-a, piweczka dwa to tak zwana rozbiegówka
Pięćdziesiątka, piwko trzecie to najlepszy duet w świecie
Ćwiara, sok i pojara to najbardziej zgrana para
Zostali już tylko poważni zawodnicy
Dziś łojenie bez litości - każdy kończy w kaplicy
Żadnych bab, żadnych bab
Żadnych bab, żadnych bab!

A teraz wszyscy
Ta ra ra ra ra ra ra
Chwyćmy kieliszki
Ra ra ra ra ra ra ra
Godzina sprzyja
Ta ra ra ra ra ra ra
Lejmy do ryja
Ta ra ra ra ra ra ra

A-a, kopsnij szluga, co drugi ostro jara
W pokoiku już siekiera, nikt się w kimę nie wybiera
Wóda ostro ryje banie, zaczęło się przepychanie
Gołda leje się litrami - znów jesteśmy kolegami
Kolejna butelka sucha to pijacka zawierucha
Żadnych bab, dzisiaj nikt tu nie porucha
Już nie ma odwrotu, za nami punkt bez powrotu
Baj, baj, odpłynął prom - wszystkim tu pisany zgon

A teraz wszyscy
Ta ra ra ra ra ra ra
Chwyćmy kieliszki
Ra ra ra ra ra ra ra
Godzina sprzyja
Ta ra ra ra ra ra ra
Lejmy do ryja
Ta ra ra ra ra ra ra (x3)"
61,Świnki i Damy ,"Ja do niej ""kocham Cię""
Ona na to: ""to stówę kosztuje""
Lepsze to niż driny stawiać
Nigdy nie wiesz ile wytankuje

Jeden drink 15 zł
Razy 10 to 110
Nawet po tym pewności nie masz
A tu stówa, no i pchasz


Chłopie wyjmij kalkulator, albo przelicz se pod kreską to równanie
""Dziwka droga"" mówią tylko ci, co sami świnki nie mają (uo uou)
""Kup mi buty"", ""zabierz do kina"", ""postaw mi drinka"" - tak mówi świnka
A w burdelu dama nie wybrzydza, stówę bierze i jedziesz (uo uou)


Dla zamożnych 150
Dla biedniejszych francuz w gumie
Za dwie stówy z koleżanką
Za dopłatą jedziesz w dupę

Świnka też o kasie myśli
Za to nigdy o swym panu
Na początku tylko daje
Potem walisz do ekranu!


Chłopie wyjmij kalkulator, albo przelicz se pod kreską to równanie
""Dziwka droga"" mówią tylko ci, co sami świnki nie mają (uo uou)
""Kup mi buty"", ""zabierz do kina"", ""postaw mi drinka"" - tak mówi świnka
A w burdelu dama nie wybrzydza, stówę bierze i jedziesz (uo uou)

Chłopie wyjmij kalkulator, albo przelicz se pod kreską to równanie
""Dziwka droga"" mówią tylko ci, co sami świnki nie mają (uo uou)
""Kup mi buty"", ""zabierz do kina"", ""postaw mi drinka"" - tak mówi świnka
A w burdelu dama nie wybrzydza, stówę bierzesz i jedziesz"
62,Tańczyła z bratem ,"Tańczyła z siostrą, tańczyła z bratem
Tańczyła z ojcem, a ze mną nie-e-e
Tańczyła ślicznie, śliczna dziewczyna
Tańczyła z cyganem, śniadym cyganem

Tańczyła pięknie, pięknie, pięknie, pięknie, piękna dziewczyna
Tańczyła z cyganem, -anem, -anem, -anem, -anem, złodziejem
Nerwowo sprawdzam, -awdzam, -awdzam, -awdzam, -awdzam swoje kieszenie
Chociaż ten cygan skradł serce jej

A stryjek Wiktor rzekł ""co tak stoisz?""
Odbij Renatę, bo będzie źle
Walnąłem z gwinta, bo był całkiem spory
To znaczy cygan, ale też grzdyl

Jak żem go huknął, huknął, huknął, huknął, huknął, się nie przestraszył
Tylko rozjuszył, -uszył, -uszył, -uszył, -uszył i sieknął w ryj
Jak upadałem, -ałem, -ałem, -ałem, -ałem
bić nie przestawał, -awał, -awał, -awał, -awał
A potem czarno i potem nic

Morał piosenki, mój przyjacielu
Jak chłop jest większy to odpuść se"
63,Teresa ,"Chłopak wyczaił ją na skupie żywca
W sezonie tak zwanej ""świńskiej górki""
Na imię jej było Teresa
Teresa, z domu Bąk

Terenia głupia serce mu oddała
Zresztą nie tylko, bo cnotę swoją też
Chłopak cnotę zorał na wszelkie sposoby, które znał
serce wrzucił w Wieprza toń


Teresa zdradzona w nurt Wieprza skoczyła
A, że bidulka pływać nie potrafiła
Teraz w tym miejscu smutno kwitną bzy
Szare, szare, szare bzy
A chłopak w tym czasie zasuwał kochankę do ryja


Dorota na zieleniaku handlowała
Nać klientom na litość wciskała
Na imię jej było Dorota
Doroto - proszę nać!

Naci nakupił, choć nie potrzebował
I razem z tą nacią kupił serce jej
Chryste, Boże, niech mnie chuj zastrzeli
Doroto, nie idź z nim!

Nie posłuchała, do rana szalała
O oświadczyny Boga co dzień błagała
Lecz on nie widział w niebie pary tej
Nad Wieprzem świeży zakwitł bez
A chłopak w tym czasie zasuwał następną klasycznie


Teresa zdradzona w nurt Wieprza skoczyła,
A, że bidulka pływać nie potrafiła
Teraz w tym miejscu smutno kwitną bzy
Szare, szare, szare bzy

Nie posłuchała, do rana szalała
O oświadczyny Boga co dzień błagała
Lecz on nie widział w niebie pary tej
Nad Wieprzem świeży zakwitł bez
A chłopak w tym czasie zasuwał na ręcznym w Sławojce"
64,Ugi Boogie ,"Ugi boogie, najpierw szlugi
Potem spłacam w barze długi
Fiku miku w portfeliku
Znowu forsy jest bez liku
Szala lala, szala lala
Słuchaj mała, szala lala
Dziesiątego, w dzień wypłaty
Wątroba dostaje baty


A teraz tańcz, tańcz, świnko tańcz mi na blacie
Rezerwuję lożę w klubie - dzisiaj stać mnie
I będę pił Johnnie'go Walkera z Colą (to taki czarny drink)
A teraz tańcz, tańcz, świnko tańcz mi na stole
Raz w miesiąc Andrzej też się może poczuć bogolem
Więc będę pił Johnnie'go Walkera z Colą


Hokus pokus, czary mary
Barman nalej dwa browary
Ence pence, Ty w sukience
Ja kieliszek w każdej ręce
Tra la la la, łubudubu
Ochrona wyrzuca z klubu
Debet w barze minus tysiąc
Więc widzimy się za miesiąc


A teraz tańcz, tańcz, świnko tańcz mi na blacie
Rezerwuję lożę w klubie - dzisiaj stać mnie
I będę pił Johnnie'go Walkera z Colą (to taki czarny drink)
A teraz tańcz, tańcz, świnko tańcz mi na stole
Raz w miesiąc Andrzej też się może poczuć bogolem
Więc będę pił Johnnie'go Walkera z Colą

Sza la la la la la la la (x4)

A teraz tańcz, tańcz, świnko tańcz mi na blacie
Rezerwuję lożę w klubie - dzisiaj stać mnie
I będę pił Johnnie'go Walkera z Colą (to taki czarny drink)
A teraz tańcz, tańcz, świnko tańcz mi na stole
Raz w miesiąc Andrzej też się może poczuć bogolem
Więc będę pił Johnnie'go Walkera z Colą"
