,Title,Lyrics,Unnamed: 0
340,Wstyd ,"Leci wiadomość po Internecie
Dopiero jutro będzie w gazecie
Z tej perspektywy widać dokładnie 
Stan ziemi na dnie

Hańbą oglądać igrzyska Gazpromu,
Który na wschodzie gdzieś po kryjomu
Ludzi zabija za cenę gazu
Raz powolutku a raz od razu

Hańbą udawać jest nieść demokracje
Która dla ropy stanowi racje
Tyle pieniędzy brudnych pod stołem
Ty takiej hańby jesteś sponsorem

Niemniej gdy czytam o tym od lat
Na tym właściwie oparty jest świat
Leci wiadomość po Internecie 
I od razu wiecie

Wstyd, wstyd, wstyd,
Wstyd, wstyd, hańba, wstyd
Wstyd, wstyd, wstyd
Hańba i wstyd

Kontrolowany przez siec światową
Wiedzę od razu zdobywam nową
Czy stać nas jeszcze na opamiętanie
Czy już tak zostanie

Hańba na zawsze hańbą zostanie
Niewielu tylko słyszy wołanie
Nie wielu tylko jeszcze coś widzi
Nikt się nie wstydzi 

Wstyd, wstyd, wstyd,
Wstyd, wstyd, hańba, wstyd
Wstyd, wstyd, wstyd
Hańba i wstyd x2",225.0
341,Wyłącz komputer ,"Zastanów się co robisz kobieto,
cały czas siedzisz na internetach,
to życie twoje,
jak ranek złoty,
lepiej, byś wzięła się do jakiej roboty.
Na twojej drodze nie ma niczego,
co stanowiłoby coś realnego,
to ciężar twoich cyfrowych istnień,
w domu go dźwigasz przez kilka już pokoleń.
Wyłącz komputer.
Zastanów się co robisz dziewczyno,
co stanu twego jest przyczyną,
nie bądź jak inne w sieci miernoty,
weź wstań i zawlókł chociaż pięć złotych.
Ponoć szacunek ci się należy,
doprawdy trudno jakoś w to uwierzyć,
życie bez sensu,
życie bez końca,
te twoje,
zwoje,
się stopią z gorąca.
Wyłącz komputer.
Ja wyłączę ruter.",226.0
342,Wysłannik ,"To, o czym mówię, nie moim jest wymysłem 
Zapytaj mnie od kogo to wszystko wiem 
Jak śmiem budzić twój spokojny świat 
To nic, to nic, on idzie ślad w ślad 

Ściana w ścianę z żyjącymi obok ciebie 
Czy będziesz bluźnić, czy dziękować prosto w niebo 
Jak można skruszyć ten pozorny ład 
To trwa już krok za krokiem, ślad w ślad 

Nie czynię tego, by budzić tych, co mam 
Budzić zapamiętasz, że był tu ktoś taki jak ja 
I wiedz, że nic nie zmieni biegu zdarzeń 
Uważaj, przeto on idzie moim śladem 

Ty wiesz, ja też 
Wysłanik, godny, wolny i swobodny 
Ty wiesz, ja też 
Wysłanik, godny, wolny i swobodny 
Ty wiesz, ty wiesz, ja też ...",227.0
343,Your Eyes ,"You are calling my name
For Your unproperly game
You say the invitation's ready
And I've got number 63

And Your Eyes 
They attack me
Why have I met You on my way?
Where everyone will meet You, there everybody will be lose

When I'm hearing your voice 
And I can't get no choice
And I can't do it myself
And I can't do it properly

And Your Hands 
They undress me
I hope the phone won't ring
Where everyone will meet You, there everybody will be lose

When I'm hearing your voice 
And I can't get no choice
And I can't do it myself
And I can't do it properly

And Your Eyes 
They confuse me
I hope the phone won't ring
Where everyone will meet You, there everybody will be 
Where everyone will meet You, there everybody will be 
Where everyone will meet You, there everybody will be lose...",228.0
344,Yvette ,"Tutaj w lesie po południu jest dobrze 
Wolny czas przez palce, mrówka na zapałce 
Ktoś kamień rzuci duży 
A czas tak miło się dłuży 
Ja mówię: chodźmy do domu, nie mówmy nikomu 
O tej wielkiej tajemnicy mającej nas rozliczyć 
Twoja energia dzisiaj skały kruszy 
Więc chodźmy, rozpocznijmy trzecią część podróży 

Podaj mi swoją rękę 
Niech poczuję, że jesteś ze mną 
Podaj mi swoją rękę teraz 

Ty podaj mi swoją rękę 
Niech poczuję, że jesteś ze mną 
Podaj mi swoją rękę teraz 


I spotkałem Cię wczoraj, gdy byłaś pijana 
Powinnaś właściwie spać do rana 
A ci wszyscy Twoi wczoraj wyjechali 
Twoi bogowie Cię znowu oszukali 
I wiesz, wyglądasz gorzej niż gdyśmy biegali 
I w habity zakonnicom sztuczne ognie wrzucali 
Ci wszyscy Twoi wczoraj wyjechali 
Twoi bogowie Cię znowu oszukali 

Podaj mi swoją rękę 
Niech poczuję, że jesteś ze mną 
Podaj mi swoją rękę może 

Ty podaj mi swoją rękę 
Niech poczuję, że jesteś ze mną 
Podaj mi swoją rękę może 

Ty śpisz w swoim łóżku od ściany do ściany 
Ja znalazłem walizkę z Twoimi rysunkami 
Przypomniałem sobie jak byliśmy w lesie, wiesz 
Wolny czas przez palce, mrówka na zapałce 
Ale tutaj jeszcze parę minut do rana 
Ja patrzę w okno 
I co właściwie robić, ja tłukę się z myślami 
A Ty śpisz w swoim łóżku od ściany do ściany 

Podaj,podaj mi swoją rękę 
Niech poczuję, że jesteś ze mną 
Podaj mi swoją rękę znowu 

Ty podaj mi swoją rękę 
Niech poczuję, że jesteś ze mną 
Podaj mi swoją rękę znowu 

Podaj mi swoją rękę 
Niech poczuję, że jesteś ze mną 
Podaj mi swoją rękę teraz 
Ty, ty,podaj mi swoją rękę 
Niech poczuję, że jesteś ze mną 
Podaj mi swoją rękę teraz.",229.0
345,Z archiwum polskiego jazzu ,"Moje drogie dzieci może tego nie wiecie, że kiedyś nie było normalnie 
O tym jak możesz grać - decydował muzyk wykształcony profesjonalnie 
Czy słuchało cię dużo, czy mało osób - nie miało to znaczenia, o Jezu! 
Nieznane szerzej fakty z archiwum polskiego jazzu 

Z archiwum polskiego jazzu 
Z archiwum polskiego jazzu 
Z archiwum polskiego jazzu 
Z archiwum polskiego jazzu 

By zadowolić audytorium, to potrzebna jest wiedza nie byle jaka 
Kiedy Mozart napisał ""Wesele Figara"", a Mahler ""Wygnanie Praptaka"" 
Niejeden zgodziwszy się na poniżenie zrezygnować musiał z wakacji 
Komisja zadecyduje, kto dziś otrzyma weryfikacje, tak i 

Z archiwum polskiego jazzu 
Z archiwum polskiego jazzu 
Z archiwum polskiego jazzu, o Jezu! 
Z archiwum polskiego jazzu 

Nasza komisja swinguje, w naszej komisji groźnych kotów wielu 
Nie znasz nut - to będziesz grać za pół darmo, mój przyjacielu 
Z archiwum polskiego jazzu - nieznane raczej fakty, zdarzenia 
Chronimy miejsca pracy - u nas nie ma podziemia 

Co najmniej piętnaście koncertów w miesiącu - niezależnie od frekwencji 
Potem wódka z działaczem kultury wiadomej prowieniencji 
A jeśli głupi nie jesteś i jeśli rozum masz w spadku 
To może się uda na pół roku wyjechać i grać na statku 

Z archiwum polskiego jazzu 
Z archiwum polskiego jazzu 
Z archiwum polskiego jazzu 
Z Archiwum X...",230.0
346,Z Podniesionym Czołem ,"Z podniesionym czołem
Chcę iść dalej a nie wiem czy podołam
Czy ktoś słyszy mnie
To sny nader osobiste
Z podniesioną głową
Nie rozpocznę bajki nowej
Bowiem gdy za mała krata
Biorę i wyłączam hałas tego świata

Biorę i wyłączam hałas
Z podniesionym czołem
Z podniesionym czołem

Z podniesionym czołem
Chcę iść dalej a nie wiem czy podołam
To jest jednak przekaz mój
Kocham Cię bardzo oraz jestem Twój
Jakim cudem tak się stało
Było tak dużo a teraz jest tak mało
NIe dam patrzeć na to rady
Nie ma granic jakiejkolwiek żenady

Jakiejkolwiek żenady
Z podniesionym czołem
Z podniesionym czołem
Z podniesionym czołem

Z podniesionym czołem
Chcę iść dalej a nie wiem czy podołam
Czy ktoś widzi mnie
Bliżej niźli dalej jest
Czasem nie ma nic lepszego
Gdy z nosa wyciągnę coś naprawdę ciekawego
Z podniesionym czołem
Chciałbym kroczyć, może podołam
Może podołam
Z podniesionym czołem
Z podniesionym czołem
Z podniesionym czołem
Z podniesionym czołem
Z podniesionym czołem",231.0
347,Zabierz mu wszystko ,"Był potężny, był bogaty 
Był szczęśliwy, chwalił Pana 
Był bogaty, był szczęśliwy 
Był potężny, chwalił Pana 

Był potężny, był bogaty 
Był szczęśliwy, chwalił Pana 
Był bogaty, był szczęśliwy 
Był potężny, chwalił Pana 

A ty zabierz mu wszystko, co jego 
Zabierz mu wszystko, co jego 
Zabierz mu wszystko, co jego 
Ale nie rusz jego samego 

Stracił dom, stracił szczęście 
Stracił zdrowie, a chwalił Pana 
Stracił swe dzieci, stracił szczęście 
Stracił wszystko, a chwalił Pana 

A ty zabierz mu wszystko, co jego 
Zabierz mu wszystko, co jego 
Zabierz mu wszystko, co jego 
Ale nie rusz jego samego

A ty zabierz mu wszystko, co jego 
Zabierz mu wszystko, co jego 
Zabierz mu wszystko, co jego 
Ale nie rusz jego samego",232.0
348,Zabiłem kolegę na poligonie ,"Zabiłem kolegę na poligonie,
Na poligonie zabiłem go 
Pułkownik powiedział: ""Spokojnie kapralu,
Wypadek to tylko był""

Zabiłem kolegę na poligonie,
Na poligonie zabiłem go 
Nie będę mógł żyć dalej z takim ciężarem
Naprawdę nie będę mógł

Jak długo jeszcze zabijać będziecie
Na poligonach ćwiczenia będą
Jak długo jeszcze zabijać będziecie
Na poligonach ćwiczenia będą

Zabiłem kolegę na poligonie,
Na poligonie zabiłem go 
Pułkownik powiedział: ""Spokojnie kapralu,
Wypadek to tylko był""

Zabiłem kolegę na poligonie,
Na poligonie zabiłem go 
Nie będę mógł żyć dalej z takim ciężarem
Naprawdę nie będę mógł

Jak długo jeszcze zabijać będziecie
Na poligonach ćwiczenia będą
Jak długo jeszcze zabijać będziecie
Na poligonach ćwiczenia będą

Zabiłem kolegę na poligonie,
Na poligonie zabiłem go
Pułkownik powiedział: ""Spokojnie kapralu,
Wypadek to tylko był""

Zabiłem kolegę na poligonie,
Na poligonie zabiłem go 
Nie będę mógł żyć dalej z takim ciężarem
Naprawdę nie będę mógł

Jak długo jeszcze zabijać będziecie
Na poligonach ćwiczenia będą
Jak długo jeszcze zabijać będziecie
Na poligonach ćwiczenia będą",233.0
349,Zabiłem ministra finansów ,"Zabiłem ministra finansów,
Gdy do mnie w nocy włamał się
Chciał wynieść z domu moje rzeczy,
Przecież dla niego skończyło się źle

Zabiłem ministra finansów
W samoobronie strzały te
Czy teraz mnie aresztujecie?
Przecież broniłem tylko się

Strzelałem wiele nie myślałem,
Tak się w napięciu reaguje
Nie myślałem, spanikowałem,
Ale niewinny się czuje

Gdy to się stało, ciągle mi było za mało x3
Gdy to się stało x2

Zabiłem ministra finansów,
Gdy do mnie w nocy włamał się
Chciał ukraść moje własne rzeczy
Teraz zabity leży gdzieś

Gdy to się stało, ciągle mi było za mało x3
Gdy to się stało. x2",234.0
350,Zastanówcie się sami ,"Zastanówcie się sami - czemu w domu, nocami, 
Tylu ludzi się budzi - i wam też chce się wyć? 
Na obiedzie u cioci wylewacie kompocik 
I płaczecie w klozecie - jak by hańbę tę zmyć? 
To z lat dawnych w was gości superata młodości, 
Głupstwa, lęki i męki, których z serca nie wygnał czas. 
Czasem męczy myśl taka - zabić w sobie szczeniaka, 
Lecz mknie czas, a jak drzazga - to kalectwo tkwi w nas. 
Ty też wiesz - co to znaczy - czy za szybko czas gna, 
Czy za powoli? - to boli i się kończy na łzach. 
Będziesz tęsknić do krzyku za ptakami tropików, 
A tu noc i znajomi i deszcz stuka o dach... 
Tylko czasem, wśród mroku, straszy i krąży wokół 
Zamyślony marabut, w lepkich błotach błądzący ptak. 
Lecz dzień lęki wymiecie, więc spokojnie możecie 
Drzwiami trzasnąć i zasnąć, gdy ""dobranoc"" powiemy Wam.",235.0
351,Ze mną się bracie nie napijesz ,"Są myśli, które potrafią kaleczyć 
Są obyczaje, które zabić mogą 
Sądy, które mocarną koparką 
Wyciągnąć się ze łba nie dadzą 
Człowiek chce widzieć, co sam chce zobaczyć 
Chce czytać, co sam chce przeczytać 
Innego co myśli, innego co mówi 
A wiara ma jeszcze gdzieś ustać, hej 

Na górę raz, na górę dwa, na górę trzy 
Ze mną się Marek nie napijesz? 
Idzie brygada cała i piosenkę śpiewa 
Wojskowa trauma - prawa, lewa, he, he 
Na górę raz, na górę dwa, na górę trzy 
Ze mną się, kurwa, nie napijesz ?! 
Idzie brygada cała i piosenkę śpiewa 
Wojskowa trauma - prawa, lewa, he 

Gdyby na przyjęciach z jakiejkolwiek okazji 
Spełniano by toasty heroiną 
Zamiast wódką czystą albo zamiast koniaku 
Preparowano by się kokainą 
Dzisiaj w gazecie znów jedno zabicie 
Zabicie poprzez pełne napicie 
Wojna domowa alkoholowa 
Koszmar za nędze, ząb za życie 

Na górę raz, na górę dwa, na górę trzy 
Ze mną się Pani nie napije? 
Idzie brygada cała i piosenkę śpiewa 
Wojskowa trauma - prawa, lewa 
Na górę raz, na górę dwa, na górę trzy 
Ze mną się Adaś nie napijesz ? 
Idzie brygada cała i piosenkę śpiewa 
Wojskowa trauma - prawa, lewa, bum, bum ! 

Nie, nie, nie, nie, nie, nie, nie 
Nie gadaj mi tu chopie, że to max radykalny 
W sumie to taka myśl banalna 
Mniej szkodliwa marihuana 
Prosta w uprawie jest nielegalna 
Bo trudniej obłożyć jest taką akcyzą 
I czerpać podatki dla zgrai 
Niech wódka, co twarda, zabija conocnie 
Przynajmniej my żreć co tam mamy, he 

Na górę raz, na górę dwa, na górę trzy 
Ze mną się, kurwa, nie napijesz ?! 
Im więcej lejesz tym bardziej ofiarnie 
Trzy swoje władze utrzymujesz, ha 
Na górę raz, na górę dwa, na górę trzy 
Ze mną się chłopie nie napijesz ? 
Idzie brygada cała i piosenkę śpiewa 
Wojskowa trauma - prawa, lewa, bum, bum, bum, kabum ! 


Na górę raz, na górę dwa, na górę trzy 
Ze mną się dzidzia nie napijesz ? 
Idzie brygada cała i piosenkę śpiewa 
Wojskowa trauma - prawa, lewa, he 
Na górę raz, na górę dwa, na górę trzy 
Ze mną się Zdunas nie napijesz? 
Idzie brygada cała i piosenkę śpiewa 
Wojskowa trauma - prawa, lewa, he 

A kiedy już cisza zapadnie na polu 
I noc swą zasłonę odsłoni 
Poruszy się listek co wisiał bez ruchu 
Dzwoneczek cichutko zadzwoni 
Ten i ów chce życia aby choć trochę 
Tak sensem było wypełnione 
Czy to doprawdy tak wiele, tak wiele 
Czy można zobaczyć sensu strony, ha 

Na górę raz, na górę dwa, na górę trzy 
Ze mną się bracie nie napijesz ? 
Idzie brygada cała i piosenkę śpiewa 
Wojskowa trauma - prawa, lewa, he 
Na górę raz, na górę dwa, na górę trzy 
Ze mną się chłopie nie napijesz ? 
Idzie brygada cała i piosenkę śpiewa 
Wojskowa trauma - prawa, lewa, he 
Na górę raz, na górę dwa, na górę trzy 
Ze mną się, kurwa, nie napijesz ?! 
No ze mną się kurwa nie napijesz ?! 
No napij się ze mną 
Jak się nie napijesz ?! 
Jak się Polacy rozstawali 
To strzemiennego wypijali 
No napij się, kurwa, ze mną 
Proszę cię, no... 
Kolega jesteś?",236.0
352,Zegarmistrz światła purpurowy ,"A kiedy wreszcie przyjdzie po mnie 
Zegarmistrz światła purpurowy
By mi zabełtać błękit w głowie
To będę jasny i gotowy...

Spłyną przeze mnie dni na przestrzał
Zgasną pożogi i  powietrza
Na wszystko jeszcze raz popatrzę
I pójdę nie wiem gdzie na zawsze...

A kiedy także przyjdzie po mnie 
Zegarmistrz światła purpurowy
By mi zabełtać błękit w głowie
To będę jasny i gotowy

Spłyną przeze mnie dni na przestrzał
Zgasną pożogi i z powietrza
Na wszystko jeszcze raz popatrzę
I pójdę nie wiem gdzie na zawsze

A kiedy przyjdzie także po mnie 
Zegarmistrz światła purpurowy
By mi zabełtać błękit w głowie
To będę jasny i gotowy

Spłyną przeze mnie dni na przestrzał
Zgasną pożogi i powietrza
Na wszystko jeszcze raz popatrzę
I pójdę nie wiem gdzie na zawsze",237.0
353,Zgroza ,"Ja mam proboszcza, ty masz proboszcza 
Proboszcz to tutaj władza najwyższa 
Czuwa nade mną bardzo starannie 
Przeszukiwane moje sumienie 

To zgroza | 
To już jest po prostu zgroza | 4x 

Strach przed piekłem spowiedź wymusza 
Przekłamali słowa Chrystusa 
W końcu tygodnia lud na placach 
Zbiera pieniądze na nowe pałace 

To zgroza | 
To już jest po prostu zgroza | 4x 

Napisano w księdze proroczej 
""Nie mówcie do nikogo Ojcze"" 
A tu sprzedawali wszystkim wiernym 
Kult Ojca w wozie pancernym 

To zgroza | 
To już jest po prostu zgroza | 8x",238.0
354,Ziemia Obiecana ,"Przeszliśmy na drugą stronę
nasze morze biało-czerwone
Gdy dotarliśmy tam z rana
stała się rzecz - niesłychana.
Natychmiast się pokłóciliśmy
Po paru latach - znienawidziliśmy.
Podzieliliśmy się na plemiona 
tak, że wroga trzeba pokonać.
I przestaliśmy słuchać siebie
I tak krzyczymy, że: ""chcemy lepiej""!
Tą krainę obiecaną
Wyśnioną oraz wybłaganą.
Zamieniliśmy w bitwy pole
Co nie ma końca - to Wasze role!
Idei naszych stosy ofiarne
Będą marne!

ref:
Była nam dana ""Ziemia Obiecana""! x7
...była nam dana!
Była nam dana ""Ziemia Obiecana""! x7
...""Ziemia Obiecana""!

Przeszliśmy na drugą stronę
nasze morze biało-czerwone
Na drugiej stronie to co znaleźliśmy
na dzień dzisiejszy - zdewastowaliśmy
Serce pęknięte jako chcemy więcej
By ich pokonać umyjemy ręce
Była nam dana ""Ziemia Obiecana""
...""Ziemia Obiecana""!

Ref:
Była nam dana ""Ziemia Obiecana""! x7
...była nam dana!
Była nam dana ""Ziemia Obiecana""! x7
...""Ziemia Obiecana""!",239.0
355,19,"19 

dużo zwrotek później... 

Rahim 

Nie ma jak to (co) 
Znaleźć sie tu ponad to 
Aktywny reaktor 
Sen wiele i ten sam a kto 
Jak to 
Kto to 
Nie wiesz? 
No to powiem 
Po to po to 
To niczym proton 
Dziewietnasty i PFK 
Ponownie trzynasty 

Fokus: 
Że co ze jak tam własnie 
drugie dziewietnascie 
Zajebiście nie miejsce 
Zapraszam nim zaśniesz 
Światła miasta zgasną 
ale nie w tej chacie 
Ty i Ona piękna nawijacie 
Piękna jak na chacie 
Do jutra nie zapamięta 
Cie tylko dziewietnasty w tle 
",0.0
356,2Kilo ,"Drin ist draußen, Wörter fallen wie Mikado
PFK Squad Bunkerwelt wie Kollabo
Köpfe stecken unter Decken, Katowice, Ruhrpott
wo sind eure Fans, kommt aus den Ecken

Drin ist draußen, Wörter fallen wie Mikado
PFK Squad Bunkerwelt wie Kollabo
Köpfe stecken unter Decken, Katowice, Ruhrpott
wo sind eure Fans, kommt aus den Ecken


Hallo, Witten, witam i ten stan, gdy nabite mam 
Nie przeszkadza, więc jaram z zachwytem, a nie sam 
Jeden gram czy dwa kilo, chwilo trwaj 
Poznaj skrajności kraj, na kraj jest milion możliwości 
Od gości rap, PFK skład w pełnej gotowości 
I ci, którzy mają wolne 
2000 Witten, deszcze niespokojne 
Ej, play, rekord zostały pobite 
Z tej strony mikrofony stale przepite 
I przepalone wokale, bo lepiej być nie może 
Dopóki nie włożę wieży a na razie tworzę 
O Boże, to że była jak nalepka lepka 
2000-8-27 i najebka 
Halo, Witten, witam i ten stan standardem w dzień za dniem 
Gdzie popadnie palę... 

Tu kukuryku i to słońce podnosi mi powieki, już poranek 
Tu Dortmund-Witten, wita mnie przystanek 
I dupy rozkołysane, dupy skonsternowane 
Na to Kowalski Jan, refleksje te same 
Dobrze mu, w domu lepiej, jedni toczą ślinę, drudzy pianę 
PFK mianem faktem w marzenia owiane 
Tu napotykam rzeczy niespotykane 
Tu rymy ukulane podpierane Koranem 
Z OnAnOn spontaniczne nazywane nieplanowane akcje 
Nie pluskwa a milenijne wakacje 
Dwa tysiące rok, hunderttausend Kilometer 
Mimo to względem hiphopu to tak jak rzut beretem 

Ich schmeiß im Glashaus Scheiben ein vielleicht bringt's mehr Glück
Ich bin total normal, wer zu lange hin hört, wird verrückt
Wie soll ich in Scheiben bleiben, wenn mir alles nicht genügt
Und missversteh mich, denn eindeutig zweideutig red ich
Meine Art ist abartig, bin so dick, man hänselt mich
Mein Reim ist jetzt kein Schwein, ich bin der, der nur mit sich selbst spricht
Denn ich kann mich gut verstehn, ich bin nicht süchtig
Schiffbrüchig, ich kann kein Ufer sehn
Denk nicht drüber nach, da gibt's nichts zu verstehn
Das Leben ist scheiß, komm lass uns scheiße reden
Immer im Kreis bewegen und ich schrei's jetzt in die Runde
Den letzten beißen die Hunde, einige begreifen die Kunde
Die ich verkünde und greifen zu...

Od południa do południa ta droga trwa 
Alles klar, hiphop gra, u mnie jest OK 
Pode mną bardzo mały wóz i jest luz 
To LO nas dwóch, nie do wiary, a jednak uwierz w to stary 
To pewne jest jak że cztery to dwie pary, nie słoneczne okulary 
Ani piaski zielonych tropików, to jest miasto Witten 
Sala pełna basowych głośników, set Junior High 
Płyty zapuszczajajajajaj, bujaj moją głowę 
Owdziany w doświadczenia nowe 
W nowe wchodzę stulecie, 2000 w lecie 
Nim tu przybędziecie, nas już tu nie będzie 
H I P H O P wszędzie, H I P H O P wszędzie(wszędzie) 

Ich zahl für meinen guten Namen, nicht durch Benehmen 
Ich bin zu fett für meinen Körperbau, kann nicht mehr stehn 
Dass ich für jeden Reim aus meiner Rübe zahl, muss ich erwähnen 
Sie setzt mich wieder unter Tränen gestehn 
Alles kommt raus wie ein Schamhaar, mein Leben nicht planbar 
Wir waren zwar hier und da, doch die S-Bahn 
Schweift 'ne ferne Reise in die Bunkerwelt per Schwarzfahren

Drin ist draußen, Wörter fallen wie Mikado
PFK Squad Bunkerwelt wie Kollabo
Köpfe stecken unter Decken, Katowice, Ruhrpott
wo sind eure Fans, kommt aus den Ecken

W domu czy na dworze, słowa sypią się jak bierki 
PFK i Bunkerwelt, kolaboracja, słowne gierki 
Na wakacjach pod jednym dachem pojednani Mikołów i Ruhrpott 
Gdzie ci fani zamienieni w słuch 

Drin ist draußen, Wörter fallen wie Mikado
PFK Squad Bunkerwelt wie Kollabo
Köpfe stecken unter Decken, Katowice, Ruhrpott
wo sind eure Fans, kommt aus den Ecken


W domu czy na dworze, słowa sypią się jak bierki 
PFK i Bunkerwelt, kolaboracja, słowne gierki 
Na wakacjach pod jednym dachem pojednani K-ce i Ruhrpott 
Gdzie ci fani, gdy basy na pace... 

Oto kamikadze przejmuje nad umysłem władzę 
Reset systemu, ale jakoś sobie radzę 
Bo impra na maksa, w ręku ein Liter Faxa 
Wypompowane tak jak powietrze z waksa 
Dejot proszę uruchom westaksa 
Podaj nam bit ostry niczym metaksa 
Cały terror rozpętał error 
Wakacje '00 po przybyciu tu dopiero 
Halo, witam, Witten wita mnie 
Te, dżoja podaj, bo se machnąć chcę 
Strach ma strasznie małe oczka swe 
Życie jak w Madrycie, życie jak we śnie 

Mnie wydać mnie znać podaj jointa i nie pierdol śmierdzielu 
Dupek nie zu Zeit kräftigsten, beschäftigsten 
Wenn ich den Rapper in Schützen (...) 
Und tu so als ob der ganze Dreck weg müsste 
Nach den letzten Schüssen der best(...) (...) 
(...) wüsste 
Sichere Schutzweste und der Rest Flüche 
Die sicher mein (...) Büchse 
Ich (...) Drecksprüche 
Ich muss Texte und die Action wegknicken 
Ich such den letzten Frustfetzen 
Und zerquetsche wie Stechmücken 
Alles läuft schief, ich muss Rap stützen 

Wakacje Niemcy 2000, tu z kumplami rządzę 
Tu rozpierdalam swe pieniądze 
Czuję się jak ryba w Witten szpondze
U Turków posiłki gorące, jadam (...) 
Rymy na wolno i na papierze, gadam szczerze 
Nokaut, nokautuję, spróbuj, poczujesz 
Ja gustuję w zielonych topach hach 
Mach za machem, mikrofon mym narzędziem 
Hip hop mym fachem, studio pod jednym dachem 
Z Bunkerwelt PFK, ta sama idea 
Rozwijać hiphop, Kams w pełni to popiera 
A atmosfera jest stale rozluźniona, alles klar? 
Ja, alles klar 

Ich mach mich satt mit Sätzen
Fans gehn die Winde rauf wie Katzen
Senior Junior kann es kratzen
Es steht der alte Hahn, nur in neuem Gefieder
Selbst wenn ich einmals zwinkel, spreche meine Augen nieder
Schwing den Stift übers Blatt wie Ninjas ihre Schwerter
Wenn die Regeln nicht begrenzen, dann schieß auf den Pförtner
Gedanken rollen, Schranken gehen auf wie Münder
Aber ich sage was ich denke, macht mich das unverwundbar
Wie Königskobras aufrecht und giftig was ich sage
Wie ich sage, trifft dich, trifft dich
Zu siebzig dreißig, also hundert Prozent
Jede meine Rede wird von der Welt gebunkert

Bunkerwelt in Witten... Witten 

Drin ist draußen, Wörter fallen wie Mikado
PFK Squad Bunkerwelt wie Kollabo
Köpfe stecken unter Decken, Katowice, Ruhrpott
wo sind eure Fans, kommt aus den Ecken

W domu czy na dworze, słowa sypią się jak bierki 
PFK i Bunkerwelt, kolaboracja, słowne gierki 
Na wakacjach pod jednym dachem pojednani Mikołów i Ruhrpott 
Gdzie ci fani zamienieni w słuch 

Drin ist draußen, Wörter fallen wie Mikado
PFK Squad Bunkerwelt wie Kollabo
Köpfe stecken unter Decken, Katowice, Ruhrpott
wo sind eure Fans, kommt aus den Ecken

W domu czy na dworze, słowa sypią się jak bierki 
PFK i Bunkerwelt, kolaboracja, słowne gierki 
Na wakacjach pod jednym dachem pojednani K-ce i Ruhrpott 
Gdzie ci fani, gdy basy na pace...",1.0
357,30.09.2000 ,"FOKUS:
Toruń, Katowice
Zatrzymany wesoły bus, na miasta kasty ust testy
Art cafe dwa tysiące dziewiąty trzydziesty
Prawdę mówiąc jedna mała uwierz mi, że nie z tych
wysyłała sygnały niczym protesty Amnesty
Aaaj PFK i płonący blay
Obczaj najlepszy koncert składu, bye
Dbaj o układ gdy patrzy ile znaczy nazwa
Ciepłem w czwarty stan skupienia jak plazma

RAHIM:
Furgon, a w nim cała drużyna
Jak burbon mocna, pauza na dyma
Czasem... i dalej w trasę
Lasem puścić słów masę
Celem północ, jakby z kompasem
Szofer gazu - pokaż nam klasę
As za asem, z komnaty artu
Ósma na blacie godzina startu
Halo Toruń dla nocnych marków
Dla was rymy w podarku",2.0
