,Title,Lyrics
69,Over The Hills And Far Away ,"Hey lady--you got the love I need 
Maybe more than enough. 
Oh Darling... walk a while with me 
You've got so much... 

Many have I loved - Many times been bitten 
Many times I've gazed along the open road. 

Many times I've lied - Many times I've listened 
Many times I've wondered how much there is to know. 

Many dreams come true and some have silver linings 
I live for my dream and a pocketful of gold. 

Mellow is the man who knows what he's been missing 
Many many men can't see the open road. 

Many is a word that only leaves you guessing 
Guessing 'bout a thing you really ought to know, ooh! 
You really ought to know..."
70,Ozone Baby ,"I hear ya knock on my door 
I ain't been saving this scene for ya honey 
Don't wantcha ringin my bell 
It's too late for you to be my honey 

ooh, it's my love 
ooh, it's my own true love (X2) 

Don't want you wasting my time 
Tired of ya doing the things that you do 
It's no use standing in line 
Follow the line, you better follow queue 

I say, ooooh, it's my love 
oooh, it's my own true love (X2) 

I could sail a river run dead, but I know it's dead
I could I wish for a million, yeah. But I know it's dead
I could cry within the darkness, I sail away 
I save a lifetime forever
But you know, you know, you know what I say 

And I say Ooh, it's my love 
Oooh, it's my own true love (repeat)"
71,Poor Tom ,"Here's a tale of Tom 
Who worked the railroads long
His wife would cook his meal
As he would change the wheel

Poor Tom, Seventh Son, Always knew what's goin on 
Ain't a thing that you can hide from Tom 
There ain't nothing that you can hide from Tom 

Worked for thirty years 
Sharing hopes and fears 
Dreamin' of the day 
He could turn and say 

Poor Tom, work's done, been lazin' out in the noonday sun 

Ain't a thing that you can hide from Tom 

His wife was Annie Mae 
With any man a game she'd play
When Tom was out of town 
She couldn't keep her dress down 

Poor Tom, Seventh Son, always knew what's goin on 

Ain't a thing that you can hide from Tom 

And so it was one day 
People got to Annie Mae (?) 
Tom stood, a gun in his hand 
And stopped her runnin' around 

Poor Tom, Seventh Son, gotta die for what you've done 

All those years of work are thrown away 
To ease your mind is that all you can say? 

But what about that grandson on your knee? 
Them railroad songs, Tom would sing to me

Ain't nothing that you can hide from Tom 

Keep-a Truckin'"
72,Ramble On ,"Leaves are fallin' all around, 
It's time I was on my way
Thanks to you, I'm much obliged 
For such a pleasant stay.
But now it's time for me to go, 
The autumn moon lights my way.
For now I smell the rain, 
And with it, pain
And it's headed my way.

Aw, sometimes I grow so tired.
But I know I've got one thing I got to do.

Ramble on, 
And now's the time, the time is now
To sing my song, 
I'm goin' 'round the world, I gotta find my girl
On my way, 
I've been this way ten years to the day
Ramble on, 
Gotta find the queen of all my dreams.

Got no time to spreadin' roots, 
The time has come to be gone.
And though our health we drank a thousand times,
It's time to ramble on.

Ramble on, 
And now's the time, the time is now.
Sing my song, 
I'm goin' 'round the world, I've gotta find my girl.
On my way, 
I've been this way ten years to the day,
I gotta ramble on, 
I gotta find the queen of all my dreams.
I tell you no lie.

Mine's a tale that can't be told, 
My freedom I hold dear.
How years ago in days of old, when magic filled the air
'twas in the darkest depths of Mordor, 
I met a girl so fair.
But Gollum and the evil one crept up and slipped away with her, her, her, yeah.
And ain't nothin' I can do, no.
I guess I'll keep on 

Ramblin', 
I'm gonna 
Sing my song, I've gotta find my baby
I'm gonna ramble on, sing my song gonna work my way all around the world
Baby, baby/Ramble on, yeah
A-do-do-n-do-n-do-n-do, my baby/Baby
A-ramble on, baby
A-do-do-do-do-do-do-do-de-do-de-do-de-do-de-do-de, yeah, yeah/
I can't stop this feelin' in my heart
Everytime I feel I will leave, I really gotta part
Gotta keep searchin' for my baby/
Baby, baby, baby, baby, baby, baby, baby, baby, babe
I've gotta keep a-searchin'for my baby
My, my, my, my, my, my, my baby/
Yeah-yeah, a-yeah-yeah, a-yeah-yeah
My, my, my, my, my, my baby/
Yeah-yeah, yeah-yeah, yeah-yeah, yeah-yeah, yeah-yeah
Ooh, my, my, my-my, my-my, my-my, yeah/

I can't find my bluebird, I'd listen to my bluebird sing
but I, I can't find my bluebird
I keep a-ramblin' baby/ Ah, ah, yeah
I keep a-ramblin', baby/I keep, keep, keep, keep, keep
Babe, babe, babe, babe/
I keep a-ramblin', baby, baby, baby, baby, baby, baby, baby
My, my babe
Bay-ya-by/A-goodbye, goodbye, a-goodbye, baby
Well, something's wrong"
73,Rock And Roll ,"It's been a long time since I rock and rolled, 
It's been a long time since I did the Stroll. 
Ooh, let me get it back, let me get it back, 
Let me get it back, baby, where I come from. 
It's been a long time, been a long time, 
Been a long lonely, lonely, lonely, lonely, lonely time. Yes it has. 

It's been a long time since the book of love, 
I can't count the tears of a life with no love. 
Carry me back, carry me back, 
Carry me back, baby, where I come from. 
It's been a long time, been a long time, 
Been a long lonely, lonely, lonely, lonely, lonely time. 

Seems so long since we walked in the moonlight, 
Making vows that just can't work right. 
Open your arms, opens your arms, 
Open your arms, baby, let my love come running in. 
It's been a long time, been a long time, 
Been a long lonely, lonely, lonely, lonely, lonely time."
74,Royal Orleans ,"One time love, take care how you use it 
Try to make it last all night, And if you take your pick 
Be careful how you choose it, Sometimes its hard to feel it bite 
Feel it bite. 

A man I know, went down to Louisiana, 
had himself a bad, bad fight 
And when the sun peeked through 
John Cameron with Suzanna,
He kissed the whiskers, left & right 
Whiskers! 

Now, now, now, fright subsides 
Out at a hotel in the quarter, our friends check in to pass the night
Now love gets hot, but fire preceded water
Poor whiskers set the room alight.
Whiskers! 

Down on Bourbon street, You know it's right 
You can see my friend, they run around all through the night 
Most everywhere, Until the closet's bare 
Run for the razor, Doin' up my hair 

New Orleans queens, Sure know how to schmooze it 
Maybe for some that seems alright 
When I step out, strut down with my sugar 
She'd best not talk like Barry White! 

One time love, take care how you use it 
Try to make it last all night, And if you take your pick 
Be careful how you choose it, Sometimes its hard to feel it bite 
Feel it bite."
75,Shakin' All Over ,"When you move right up close to me
That's when I get shakes all over me

Quivers down my backbone
I got the shakes in my kneebone

I got the tremors in my thigh bone
Shakin' all over

When you move and say goodnight to me
That's when I get shakes all over me"
76,Sick Again ,"From the window of your rented limousine, I saw your pretty blue eyes 
One day soon you're gonna reach sixteen, Painted lady in the city of lies. 

Oh, do you know my name? Do I look the same 
You know I'm the one you want. I must be the one you need, yeah 

Clutching pages from your teenage dream In the lobby of the Hotel Paradise 
Through the circus of the L.A. queens. How fast your learn the downhill side 

Oh, do you know my name? Do I look the same 
You know I'm the one you want. I must be the one you need,. 

Lips like cherries and the brow of a queen, Come on, flash it in my eyes 
Said you dug me since you were thirteen,Then you giggle as you heave and sigh. 

Oh, do you know my name? Do I look the same 
You know I'm the one you want. I must be the one you need. 

Hours, hours, and the moments in between, Oh, baby, I couldn't count the times 
the fun of comin', oh the pain in leavin', Baby, dry those silver eyes 

Oh, do you know my name? Do I look the same 
You know I'm the one you want. I must be the one you need, 

Ooh, that's right."
77,Since I've been loving you ,"Working from seven to eleven every night,
It really makes life a drag, I don't think that's right.
I've really been the best, the best of fools, I did what I could, yeah.
'Cause I love you, baby, How I love you, darling, How I love you, baby,
How I love you, girl, little girl.
But baby, Since I've Been Loving You, yeah. I'm about to lose my worried mind, oh, yeah.

Everybody trying to tell me that you didn't mean me no good.
I've been trying, Lord, let me tell you, Let me tell you I really did the best I could.
I've been, I've been working from seven to eleven every night, I said It kinda makes my life a drag, drag, drag, drag.
Lord, yeah, that ain't right... no, no
Since I've Been Loving You, I'm about to lose my worried mind.

Said I've been crying, yeah, oh, my tears they fell like rain,
Don't you hear them, Don't you hear them falling,
Don't you hear them, Don't you hear them falling.

Do you remember mama, when I knocked upon your door?
I said you had the nerve to tell me you didn't want me no more, yeah
I open my front door, hear my back door slam,
You must have one of them new fangled, new fangled back door man.

I've been working from seven, seven, seven, to eleven every night, It kinda makes my life a drag... a drag, drag, oh yeah, it makes a drag.
Baby, Since I've Been Loving You, I'm about to lose, I'm about to lose my worried mind."
78,Sittin' and Thinkin' ,"You said you want to love my baby
But now you changed your mind
You said you're gonna be true babe
Until the end of time
Then you started messin' round with me baby
Tryin' to do lovin' daddy no good
Since you've been bad with my lovin' baby
I don't think I'm gonna move into your neighbourhood.

Eh, I don't need no grocery boy
I'm gonna fetch them ev'ry day
I don't want no grocery boy
You gotta keep that boy, keep that boy away.

I've been sittin' here thinkin'
About that baby, baby, on my mind.
Well, I've been lovin' you baby
But, oh baby, always treat me unkind.

I'll buy you fur coat for christmas
And a diamond ring
No matter how you treat me baby
I can hear my lonely heart sing
Yeah. I been sittin' here thinkin' baby
I've been missin' her, thinkin' about
That baby on my mind.
I've gotta leave you baby
Babe, woman you been, uah-ha-ha, aha-ha-ha,
She's been sittin' here thinkin'
About that baby, on my mind.
Whoa-whoa-whoa."
79,Somethin' Else ,"Hey, look here, what's all this?
There's a car made just for me 
To own that car would be a luxury 
A brand new convertible is out of my class 
I'll buy that car and I'll go ridin' around 
But that ain't no harm in thinking to myself 
That's fine lookin' man, it's something else 

Hey, look here, what's all this? 
I never thought I'd see this look before 
But here I am knockin' on her door 
Car's out front and it's all mine just a '41 Ford, '69 
And that ain't stopping me from thinking to myself 
It's okay, baby, it's something else 

Ahh, you're really rockin', man! 

Hey, look here, I guess it's right 
I see that girl walking down the street 
Ahh, she's the sweet, I'd like to meet 
I guess, I'll ask if she'll come for a walk 
Maybe we'll go walking in the park 
And then I know right to myself 
That's she's okay, baby, yes, I said, she's somethin' else"
80,South Bound Saurez ,"Baby, when you walk that sweet walk 
Oh, you walk it good, yes you walk it good 
Baby, when you talk that sweet talk 
Oh, it sounds so good, oh so good 

With a little bit of concentration 
And a little bit of helpin' hands, yeah 
And a little bit of raving madness 
You know it makes me feel, baby 
Both my feet are back on the ground 

And when the rhythm takes me 
It feels so good, oh so good
Baby if it keeps a-shaking 
It will do you good, oh so much good 

With a little bit of stop-a-shakin' shakin' 
And a little bit of ?fly right down? 
And a little bit of sweet con-carne 
It makes me feel, makes me feel 
I got my feet on the ground 

Ooh now baby, when you move it makes me 
Really feel so good, oh so good 
And I'm so glad, so glad, so glad, so glad 
And I'm good, oh, so good 
With a little bit of concentration 
And a little bit of helping hand 
And a little bit of ?saving madness? 
You know it makes me feel, baby 
I'm back on the ground oh yes, sure does 
It makes me feel back on the ground. 

I'm feelin' good child! 
Down on the ground. 
Sha la la la..."
81,Stairway To Heaven ,"There's a lady who's sure all that glitters is gold 
And she's buying a stairway to heaven. 
When she gets there she knows, if the stores are all closed 
With a word she can get what she came for. 

Ooh, ooh, and she's buying a stairway to heaven. 

There's a sign on the wall but she wants to be sure 
'Cause you know sometimes words have two meanings. 
In a tree by the brook, there's a songbird who sings, 
Sometimes all of our thoughts are misgiven. 

Ooh, it makes me wonder  x2

There's a feeling I get when I look to the west, 
And my spirit is crying for leaving. 
In my thoughts I have seen rings of smoke through the trees, 
And the voices of those who stand looking. 

Ooh, it makes me wonder, 
Ooh, really makes me wonder. 

And it's whispered that soon if we all call the tune 
Then the piper will lead us to reason. 
And a new day will dawn for those who stand long 
And the forests will echo with laughter. 

Ooh...

If there's a bustle in your hedgerow, don't be alarmed now, 
It's just a spring clean for the May queen. 
Yes, there are two paths you can go by, but in the long run 
There's still time to change the road you're on. 

And it makes me wonder. 
Ooh...

Your head is humming and it won't go, in case you don't know, 
The piper's calling you to join him, 
Dear lady, can you hear the wind blow, and did you know 
Your stairway lies on the whispering wind. 


And as we wind on down the road 
Our shadows taller than our souls. 
There walks a lady we all know 
Who shines white light and wants to show 
How everything still turns to gold. 
And if you listen very hard 
The tune will come to you at last. 
When all are one and one is all 
To be a rock and not to roll. 

And she's buying a stairway to heaven..."
82,Stand By Me ,"When the night has come
And the land is dark
And the moon is the only light well see
No, I wont be afraid
No, I wont be afraid
Just as long as you stand
Stand by me

So darling, darling,
Stand by me,
Oh, stand by me
Oh, stand,
Stand by me
Stand by me

If the sky that we look upon
Should tumble and fall
Or the mountains should crumble in the sea
I wont be afraid
I wont be afraid
Just as long as you stand
Stand by me

So darling, darling,
Stand by me,
Oh, stand by me
Oh, stand,
Stand by me
Stand by me
..."
83,Sugar Mama ,"Sugar mama, sugar mama, sugar mama,
Where you been? 
Sugar mama, sugar mama, sugar mama,
Where you been? 
Sugar mama!

Say you love me sugar mama
I'll never let you go

Sugar mama, sugar mama, sugar mama,
Love you babe
Sugar mama, sugar mama, sugar mama,
Drive me insane
Sugar mama gonna love you all I can

Say you love me sugar mama
I'll never let you go

Say you love me sugar mama
I'll never let you go

Say you love me sugar mama
I'll never let you go"
84,Sunshine Woman ,"I've got a baby y'know
She treats me fine
I've got a little woman wanna give me but her
A-give it all the time
She's my

Sunshine baby
She's nice and kind to me
A-give me breakfast in the mornin' ya know she
Also makes my tea

Let's go!

She got a little diamond
Shine like gold
Got a mortgage on my body
Got a lien on my soul

When my baby walks ya know
Her front teeth they shine like gold, they do
Well-a ya know she shine like diamond
But she got a mortgage on my soul, hah!

Get up, get up, get up

Hah! alright, yeah, ah

My baby when she walks ya know
Shakes just like a willow tree
Yes, my baby when she walks ya know
Shakes just like a willow tree
She so mean and evil
She makes a monkey outta me

Whoah alright"
85,Tangerine ,"Measuring a summer's day,
 I only finds it slips away to grey, 
The hours, they bring me pain. 

Tangerine, Tangerine, 
Living reflection from a dream; 
I was her love, she was my queen, 
And now a thousand years between. 

Thinking how it used to be, 
Does she still remember times like these? 
To think of us again?
 And I do.

Tangerine, Tangerine, 
Living reflection from a dream; 
I was her love, she was my queen, 
And now a thousand years between."
86,Tea For One ,"How come twenty four hours, Baby sometimes seem to slip into days? 
Oh twenty-four hours, Baby sometimes seem to slip into days 
A minute seems like a lifetime, baby when I feel this way 
Sittin, lookin at the clock, time moves so slow 
I've been watchin for the hands to move 
Until I just can't look no more 
How come twenty four hours, Baby sometimes seems to slip into days? 
A minute seems like a lifetime, Baby when I feel this way. 

To sing a song for you, I recall you used to say 
""Oh baby this one's for we two"", Which in the end is you anyway 

How come twenty four hours, Baby sometimes slip into days? 
A minute seems like a lifetime, baby when I feel this way. 

There was a time that I stood tall, In the eyes of other men 
But by my own choice I left you woman, And now I can't get back again 

How come twenty-four hours, sometimes slip into days? 
A minute seems like a lifetime, Baby when I feel this way 
A minute seems like a lifetime 
When I feel this way...I feel this way"
87,Ten Years Gone ,"Then as it was, then again it will be 
An' though the course may change sometimes 
Rivers always reach the sea 
Blind stars of fortune, each have several rays 
On the wings of maybe, down in birds of prey 
Kind of makes me feel sometimes, didn't have to grow 
But as the eagle leaves the nest, it's got so far to go 

Changes fill my time, baby, that's alright with me 
In the midst I think of you, and how it used to be 

Did you ever really need somebody, And really need 'em bad 
Did you ever really want somebody, The best love you ever had 
Do you ever remember me, baby, did it feel so good 
'Cause it was just the first time, And you knew you would 

Through the eyes an' I sparkle, Senses growing keen 
Taste your love along the way, See your feathers preen 
Kind of makes makes me feel sometimes, Didn't have to grow 
We are eagles of one nest, The nest is in our soul 

Vixen in my dreams, with great surprise to me 
Never thought I'd see your face the way it used to be 
Oh darlin', oh darlin' 

I'm never gonna leave you. I never gonna leave 
Holdin' on, ten years gone 
Ten years gone, holdin' on, ten years gone"
88,Thank You ,"If the sun refused to shine, I would still be loving you. 
When mountains crumble to the sea, there will still be you and me. 

Kind woman, I give you my all, Kind woman, nothing more. 

Little drops of rain whisper of the pain, tears of loves lost in the days gone by. 
My love is strong, with you there is no wrong, 
together we shall go until we die. My, my, my. 
An inspiration is what you are to me, inspiration, look... see. 

And so today, my world it smiles, your hand in mine, we walk the miles, 
Thanks to you it will be done, for you to me are the only one. 
Happiness, no more be sad, happiness....I'm glad. 
If the sun refused to shine, I would still be loving you. 
When mountains crumble to the sea, there will still be you and me."
89,That's The Way ,"I don't know how I'm gonna tell you, 
I can't play with you no more, 
I don't know how I'm gonna do what mama told me, 
My friend, the boy next door. 

I can't believe what people saying, 
You're gonna let your hair hang down, 
I'm satisfied to sit here working all day long, 
You're in the darker side of town. 

And when I'm out I see you walking, 
Why don't your eyes see me, 
Could it be you've found another game to play, 
What did mama say to me. 

Ref.
That's The Way, Oh, That's The Way it ought to be, 
Yeah, yeah, mama say That's The Way it ought to stay. 

And yesterday I saw you standing by the river, 
And weren't those tears that filled your eyes, 
And all the fish that lay in dirty water dying, 
Had they got you hypnotized? 

And yesterday I saw you kissing tiny flowers, 
But all that lives is born to die. 
And so I say to you that nothing really matters, 
And all you do is stand and cry. 

I don't know what to say about it, 
When all you ears have turned away, 
But now's the time to look and look again at what you see, 
Is that the way it ought to stay? 

That's the way... 
That's the way it oughtta be.
Oh don't you know now, Mama said.. 
That's the way it's gonna stay, yeah."
90,The Battle Of Evermore ,"Queen of Light took her bow, and then she turned to go, 
The Prince of Peace embraced the gloom, and walked the night alone. 
Oh, dance in the dark of night, sing to the morning light. 

The dark Lord rides in force tonight, and time will tell us all. 
Oh, throw down your plow and hoe, rest not to lock your homes. 
Side by side we wait the might of the darkest of them all. 

I hear the horses' thunder down in the valley below, 
I'm waiting for the angels of Avalon, waiting for the eastern glow. 

The apples of the valley hold, the seeds of happiness, 
The ground is rich from tender care, repay, do not forget, no, no. 
Dance in the dark of night, sing to the morning light. 

The apples turn to brown and black, the tyrant's face is red. 
Oh the war is common cry, pick up you swords and fly. 
The sky is filled with good and bad that mortals never know. 

Oh, well, the night is long the beads of time pass slow, 
Tired eyes on the sunrise, waiting for the eastern glow. 

The pain of war cannot exceed the woe of aftermath, 
The drums will shake the castle wall, the ring wraiths ride in black, ride on. 
Sing as you raise your bow (ride on), shoot straighter than before. 

No comfort has the fire at night that lights the face so cold. 
Oh dance in the dark of night, sing to the morning light. 
The magic runes are writ in gold to bring the balance back. Bring it back.

At last the sun is shining, the clouds of blue roll by, 
With flames from the dragon of darkness, the sunlight blinds his eyes.

Bring it back.
Bring it back.
Bring it back.
Bring it back.
...."
91,The Crunge ,"I wanna tell you bout my good thing 
I ain't disclosing no names but-- 
He sure is a good friend and! 
I ain't gonna tell you where he comes from, no! 
If I tell you you wont come again! Hey! 
I ain't gonna tell you nothin but I do will, but I know, yeah! 
I should do but I know now let me tell you bout my girl: 
Open up a newspaper and what do I see? Ahh, ah 
See my girl, ah, looking at me 
Ooh, And when she walks, Ooh, lemme tell ya: 
She walks and when she talks, she talks and 
When she looks at me in the eye 
She's my baby lord I wanna make her mine 
Tell me baby what you want me to do! 
You want me to love you, love some other man too? 
Ain't gonna call me Mr. pitiful, no! 
I don't need no respect from nobody... 

I ain't gonna tell you nothing I ain't gonna no more, no! 
She's my baby let me tell you that I love her so and 
And! She's the woman I really wanna love 
And let me tell you more, oooh! 
She's my baby she lives next door 
She's the one a woman the one a woman that I know. 
I ain't gonna... tell you one thing that you really ought to know ooh! 
She's my lover baby and I love her so and 
She's the one that really makes me whirl and twirl! 
And she's the kind of lover that makes me me fill the whole world and 
She's the one who really makes me jump and shout, ooh! 
She's the kind of girl--I know what it's all about! 
Take it take it 

Excuse me 
Oh will you excuse me 
I'm just trying to find the bridge... Has anybody seen the bridge? 

(Have you seen the bridge?) 
I ain't seen the bridge!"
92,The Girl I Love She Got Long Black Wavy Hair (The Girl I Love) ,"Whoah, the girl I love, she got long black wavy hair
I do declare!
The girl I love, yeah, she got long black wavy hair,
Ah yeah,
Her mother and her father, lordy,
They sure don't, sure don't allow me there.

Well i, I'm goin' back to my baby, lord i,
I swear I wouldn't lie, yeah
I never saw that sweet woman yeah in-a
A-five long years gone by, yeah.
Well I'm goin' ho__me, I'm goin' home
 'cause she's a sweet little darlin', ah
I said I been away, ahh-far too long,
I been away too long.

Take it Jimmy!

Well, my baby when...
She shakes just like a willow tree,
Yes she does.
My baby, when she walks, ya know
She shakes like a willow tree, yeah.
Ah-that mean, mistreatin' baby she know she
Hop, hops all over me.
Oooh.

Yeah!
Alright!
Hops over me..."
93,The Lemon Song ,"I should have quit you a long time ago
Ooh-whoa, yeah, yeah, long time ago
I wouldn't be here, my children
Down on this killin' floor

I should have listened, baby, to my second mind
Oh, I should have listened, baby, to my second ma-ah-hah-ah-ind
Everytime I go away and leave ya, darlin'
A-send me the blues way down the line, no
Hey, yeah-yeah-yeah, keep up, yeah, oh, yeah

Babe-yeahh, treat me right, baby
Ooh-whoa, whoa-whoa, my, my, my, my-hah
Now, take it down a little bit
People tell me baby can't be satisfied-a
Try to worry me, b-ba-baby
But I'd never end up guilt-chewin' myself
People worry, baby, can't keep you satisfied
Huh, let me tell ya, babe
Ah, you ain't nothin' but a nn-two-bit, no-good jive

I went to sleep last night, I worked as hard as I can
I bring home my money, you take my money, give it to another man
I should have quit you, baby-a, oh, such a long time ago, oh
I wouldn't be here with all my troubles
Down on this killin' floor

Squeeze me, babe, 'till the juice runs down my leg
Do, please, squeeze me baby, until the juice runs down my leg
The way you squeeze my lemon, I
I'm gonna fall right outta bed, bed, bed, bed, yeah

Yeah
Hey, hey, hey, hey, hey, hey, hey, hey, dooh
Baby, baby, baby, baby, baby
Baby, baby, baby, baby, baby, baby
Hey, babe, babe, babe, babe, oh, oh
No, no, now, now
I'm gonna leave my children down on this killin' floor"
94,The Ocean ,"Singing in the sunshine, laughing in the rain 
Hitting on the moonshine, rocking in the grain 
Ain't no time to pack my bag, my foots outside the door 
Got a date, I can't be late, for the high hopes hailla ball. 

Singing to an ocean, I can hear the ocean's roar 
Play for free, play for me and play a whole lot more, more! 
Singing about good things and the sun that lights the day 
I used to sing on the mountains, has the ocean lost it's way. 

Sitting round singing songs 'til the night turns into day 
Used to sing on the mountains but the mountains washed away 
Now I'm singing all my songs to the girl who won my heart 
She is only three years old and it's a real fine way to start."
95,The Rain Song ,"This is the springtime of my loving
the second season I am to know
You are the sunlight in my growing
so little warmth I've felt before. 
It isn't hard to feel me glowing
I watched the fire that grew so low. 

It is the summer of my smiles -
flee from me Keepers of the Gloom. 
Speak to me only with your eyes.
 It is to you I give this tune. 
Ain't so hard to recognize
These things are clear to all from 
time to time. 

Talk Talk
I've felt the coldness of my winter 
I never thought it would ever go
I cursed the gloom that set upon us, 'pon us, 'pon us...
But I know that I love you so 

These are the seasons of emotion 
and like the winds they rise and fall 
This is the wonder of devotion
I see the torch we all must hold. 
This is the mystery of the quotient, quotient 
Upon us all, upon us all a little rain must fall.
It's just a little rain oh yeah"
96,The Rover ,"I've been to London, seen seven wonders. I know to trip is just to fall 
I used to rock it, sometimes I'd roll it. I always knew what it was for. 

There can be no denyin' that the wind 'll shake 'em down 
And the flat world's flyin'. There's a new plague on the land 

If we could just join hands (X3) 

Traversed the planet when heaven sent me. I saw the kings who rule them all 
Still by the firelight and purple moonlight. I hear the rested rivers call 
And the wind is crying, from a love that won't grow cold 
My lover, she is lying, on the dark side of the globe 

If we could just join hands (X3) 

You got me rockin' when I ought to be a-rollin' 
Darlin', tell me, darlin', which way to go 
You keep me rockin', baby, then you keep me stolen 
Won't you tell me, darlin', which way to go... that's right 

Oh how I wonder, oh how I worry and I would dearly like to know 
I've all this wonder of earthly plunder will it leave us anything to show 

And our time is flyin' see the candle burnin' low 
Is the new world rising, from the shambles of the old 

If we could just join hands."
97,The Song Remains The Same ,"I had a dream. Crazy dream.
Anything I wanted to know, any place I needed to go

Hear my song. People won't you listen now? Sing along.
You don't know what you're missing now.
Any little song that you know
Everything that's small has to grow.
And it has to grow!

California sunlight, sweet Calcutta rain
Honolulu Starbright - the song remains the same.

Sing out Hare Hare, dance the Hoochie Koo.
City lights are oh so bright, as we go sliding... sliding... sliding through."
98,The Wanton Song ,"Silent woman in the night, you came, Took my seed from my shaking frame. 
Same old fire, another flame, And the wheel rolls on. 

Silent woman through the flames, you come, From the deep behind the sun 
Seems my nightmares, have just begun 
Left me barely holding on. 

With blazing eyes you see my trembling hand. 
When we know the time has come 
Lose my senses, lose command 
Feel your healing rivers run 

Is it every time I fall, That I think this is the one 
In the darkness can you hear me call 
Another day has just begun. 

Silent woman, my face is changed 
Some know in ways to come. 
Feel my fire needs a brand new flame 
And the wheels rolls on.... rolls on."
99,Think it over ,"Think it over what you just said
Think it over in your pretty little head
Are you sure that Im not the one?
Is your love real or only fun?
You think it over, yes, think it over
A lonely heart grows cold and old

Think it over and let me know
Think it over but dont be slow
Just remember all birds and bees
Go by twos through lifes mysteries
You think it over, yes, think it over
A lonely heart grows cold and old

Think it over and think of me
Think it over and you will see
A happy day when you and I
Think as one and kiss the blues goodbye
You think it over, yes, think it over
A lonely heart grows cold and old

Think it over, over and over
Think it over, over and over"
100,Train Kept A,"Alright

I just couldn't let her go, yeah

I took a train, I met a dame
She was a babe, she was a real cool babe
She was from New York City
She was pretty
With a heave, and a ho
Couldn't let her go

Get along, sweet baby
My sweet baby
I just couldn't let...

We made a stop round Albuquerque
She must'a thought I was real gone jerk
She was pretty from New York City
Jack isn't she pretty or what?
WIth a heave, and a ho-ohhh
Couldn't let her go

The train kept a rollin' all night long
The train kept a rollin' all night long
The train kept a rollin' all night long
The train kept a rollin' all night long

Version from Texas International Pop Festival August 31, 1969"
101,Trampled Underfoot ,"Greasy slicked down body, groovy leather trim 
I like the way you hold the road, mama, it ain't no sin 

Talkin' 'bout love (X3) 

Trouble-free transmission, helps your oil's flow 
Mama, let me pump your gas, mama, let me do it all 

Talkin' 'bout love (X3) 

Dig that heavy metal underneath your hood 
Baby, I could work all night, believe I've got the perfect tools 

Talkin' 'bout love (X3) 

A model built for comfort, really built with style 
Specialist tradition, mama, let me feast my eyes 

Talkin' 'bout love (X3) 

Factory air-conditioned, heat begins to rise 
Guaranteed to run for hours, mama it's a perfect size 

Talkin' 'bout love (X3) 

Groovin' on the freeway, gauge is on the red 
Gun down on my gasoline, I believe I'm gonna crack a head. 

Talkin' 'bout love (X3) 
I can't stop talkin' about... 

Come to me for service every hundred miles 
Baby, let me check your points, fix your overdrive 

Talkin' 'bout love (X3) 

Fully automatic, comes in any size 
Makes me wonder what I did, before we synchronized 

Talkin' 'bout love (X3) 

Feather-light suspension, coils just couldn't hold 
I'm so glad I took a look inside your showroom doors 

Talkin' 'bout love (X3) 

Oh, I can't stop talkin' about love."
102,Travelling Riverside Blues ,"Asked sweet mama, Let me be her kid 
She said, ""You might get hurt if you don't keep it hid"" 

Well I know my baby, If I see her in the dark 
I said I know my rider, If I see her in the dark 

Now, I goin' to Rosedale, Take my rider by my side 
Still barrelhouse, If it's on the riverside, yeah 
I know my baby, Lord, I said, ""is really sloppy drunk"" 
I know my mama, Lord, a brownskin, but she ain't no plum 

See my baby, tell her, Tell her hurry home 
Had no lovin', since my baby been gone 
See my baby, Tell hurry on home 
I ain't had, Lord, my right mind, Since my rider's been gone 

Hey, she promises, She's my rider 
I wanna tell you, She's my rider 
I know you're mine, She's my rider 
She ain't but sixteen, But she's my rider 

I'm goin' to Rosedale, Take my rider by side 
Anybody argue with me man, I'll keep them satisfied 
Well, see my baby, tell her, Tell her the shape I'm in 
Ain't had no lovin', Lord, since you know when 

Spoken: Why don't you come into my kitchen 

She's a kindhearted lady. She studies evil all the time 
She's a kindhearted woman. She studies evil all the time 

Squeeze my lemon 'til the juice runs down my leg 
Squeeze it so hard, I'll fall right out of bed 
Squeeze my lemon, 'til the juice runs down my leg 

Spoken: I wonder if you know what I'm talkin' about 

Oh, but the way that you squeeze it girl 
I swear I'm gonna fall right out of bed 

She's a good rider 
She's my kindhearted lady 
I'm gonna take my rider by my side 
I said her front teeth are lined with gold 
She's gotta mortgage on my body, got a lien on my soul 
She's my brownskin sugar plum... 

Back to Lyrics Menu"
